Field Contact Key,Day of the Week,Field Contact Date,Reason Code Description,Age,Race,Sex,Pat Down,Enforcement,Police Beat,Street Number,Street Name,City
11742,Sun,07/15/2018 05:13:00 PM,STREET STOP/GANG NARC,44,Black,Male,Yes,NONE,77,1800,FOSTER ST,EVANSTON
11733,Sun,07/15/2018 01:08:00 AM,STREET STOP,19,White,Male,Yes,NONE,77,1900,RIDGE AV/GREEN BAY RD,EVANSTON
11732,Fri,07/13/2018 08:30:00 PM,STREET STOP,14,Black,Male,Yes,NONE,76,600,CLARK ST,EVANSTON
11730,Fri,07/13/2018 03:35:00 AM,TRAFFIC STOP,23,Asian,Male,Yes,NONE,78,800,HOWARD ST/ELMWOOD AV,EVANSTON
11729,Fri,07/13/2018 02:25:00 AM,TRAFFIC STOP,21,White,Male,Yes,NONE,78,800,HOWARD ST/ELMWOOD AV,EVANSTON
11731,Thu,07/12/2018 04:51:00 PM,OTHER,37,Black,Male,Yes,NONE,71,100,ASBURY AV,EVANSTON
11725,Wed,07/11/2018 09:12:00 PM,OTHER,47,Black,Male,Yes,NONE,75,2700,GROSS POINT RD,EVANSTON
11720,Tue,07/10/2018 02:33:00 AM,TRAFFIC STOP,21,Black,Male,Yes,NONE,77,2100,DARROW AV,EVANSTON
11728,Mon,07/09/2018 04:58:00 PM,TRAF STOP/GANG NARC,31,Black,Male,Yes,NONE,99,7400,N WESTERN AV,CHICAGO
11719,Mon,07/09/2018 03:31:00 PM,OTHER,33,Black,Male,Yes,NONE,71,1400,DOBSON ST,EVANSTON
11727,Sun,07/08/2018 07:39:00 PM,TRAF STOP/GANG NARC,24,Black,Male,Yes,ARREST,74,1400,HARTREY AV,EVANSTON
11713,Sat,07/07/2018 04:59:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,16,White,Male,Yes,ARREST,76,2100,WESLEY AV,EVANSTON
11708,Fri,07/06/2018 12:41:00 AM,STREET STOP,39,White,Male,Yes,NONE,76,1700,CHICAGO AV,EVANSTON
11705,Thu,07/05/2018 01:14:00 AM,STREET STOP,22,White,Male,Yes,NONE,75,2400,CENTRAL ST,EVANSTON
11704,Thu,07/05/2018 01:14:00 AM,STREET STOP,18,White,Male,Yes,NONE,75,2400,CENTRAL ST,EVANSTON
11703,Thu,07/05/2018 01:14:00 AM,STREET STOP,18,White,Male,Yes,NONE,75,2400,CENTRAL ST,EVANSTON
11697,Tue,07/03/2018 10:16:00 PM,STREET STOP,22,Asian,Male,Yes,NONE,71,800,DODGE AV,EVANSTON
11686,Tue,07/03/2018 05:42:00 AM,TRAFFIC STOP,22,Black,Male,Yes,,74,2300,GREENLEAF ST/PITNER AV,EVANSTON
11702,Sun,07/01/2018 07:55:00 PM,TRAFFIC STOP/SUSP PERSON,24,Black,Male,Yes,NONE,71,1300,HOWARD ST,EVANSTON
11701,Sun,07/01/2018 04:29:00 PM,TRAF STOP/GANG NARC,22,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11694,Sat,06/30/2018 07:49:00 PM,TRAFFIC STOP,17,White,Male,Yes,NONE,73,1500,MAPLE AV,EVANSTON
11680,Sat,06/30/2018 10:40:00 AM,TRAFFIC STOP,38,Black,Male,Yes,NONE,74,1300,MCDANIEL AV,EVANSTON
11679,Fri,06/29/2018 08:53:00 PM,TRAF STOP/GANG NARC,17,Black,Male,Yes,NONE,76,1700,RIDGE AV,EVANSTON
11678,Fri,06/29/2018 03:52:00 PM,STREET STOP,22,Black,Male,Yes,NONE,75,2400,CENTRAL ST,EVANSTON
11668,Thu,06/28/2018 11:53:00 PM,STREET STOP,37,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11671,Thu,06/28/2018 07:47:00 AM,TRAF STOP/GANG NARC,30,Black,Male,Yes,NONE,74,1300,MCDANIEL AV,EVANSTON
11770,Wed,06/27/2018 02:32:00 PM,TRAFFIC STOP,19,Black,Male,Yes,ARREST,76,1400,NOYES ST,EVANSTON
11693,Wed,06/27/2018 12:20:00 PM,STREET STOP/GANG NARC,16,Black,Male,Yes,ARREST,77,1700,BROWN AV,EVANSTON
11661,Tue,06/26/2018 07:15:00 PM,TRAF STOP/GANG NARC,19,White,Male,Yes,NONE,76,2100,GREEN BAY RD/PAYNE ST,EVANSTON
11655,Tue,06/26/2018 03:45:00 PM,STREET STOP/SUSP PERSON,29,Black,Male,Yes,NONE,78,300,CUSTER AV,EVANSTON
11660,Tue,06/26/2018 03:38:00 AM,TRAFFIC STOP,21,Black,Male,Yes,NONE,74,1300,DODGE AV,EVANSTON
11663,Mon,06/25/2018 07:55:00 PM,TRAF STOP/GANG NARC,28,White,Male,Yes,NONE,99,7600,N WESTERN,CHICAGO
11662,Mon,06/25/2018 07:35:00 PM,TRAF STOP/GANG NARC,31,Black,Male,Yes,NONE,99,7400,N WESTERN,CHICAGO
11643,Sun,06/24/2018 12:19:00 AM,TRAFFIC STOP,31,Black,Male,Yes,NONE,74,1600,DODGE AV,EVANSTON
11652,Sat,06/23/2018 04:34:00 AM,STREET STOP/SUSP PERSON,17,Black,Male,Yes,NONE,74,1400,DODGE AV/GREENWOOD ST,EVANSTON
11639,Sat,06/23/2018 02:00:00 AM,STREET STOP/SUSP PERSON/GANG NARC,20,Asian,Male,Yes,NONE,77,1700,SIMPSON ST,EVANSTON
11651,Sat,06/23/2018 01:29:00 AM,STREET STOP/GANG NARC,27,White,Male,Yes,NONE,78,400,RIDGE AV,EVANSTON
11640,Fri,06/22/2018 06:53:00 PM,OTHER,17,Black,Male,Yes,ARREST,77,2100,EMERSON ST,EVANSTON
11638,Fri,06/22/2018 06:44:00 PM,STREET STOP,52,White,Male,Yes,NONE,78,600,HOWARD ST,EVANSTON
11650,Fri,06/22/2018 12:23:00 AM,TRAF STOP/GANG NARC,35,Black,Male,Yes,NONE,77,2000,DODGE AV/FOSTER ST,EVANSTON
11637,Thu,06/21/2018 06:51:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,35,Black,Male,Yes,NONE,71,1300,HOWARD ST,EVANSTON
11636,Wed,06/20/2018 08:12:00 PM,TRAF STOP/GANG NARC,38,Black,Male,Yes,NONE,99,7600,N HOWARD,CHICAGO
11634,Wed,06/20/2018 07:26:00 PM,TRAF STOP/GANG NARC,24,Black,Male,Yes,NONE,77,1900,EMERSON ST,EVANSTON
11635,Wed,06/20/2018 05:39:00 PM,TRAF STOP/GANG NARC,27,Black,Male,Yes,NONE,99,7400,N WESTERN,CHICAGO
11629,Tue,06/19/2018 07:35:00 PM,TRAFFIC STOP,36,,Male,Yes,ARREST,99,7600,N SHERIDAN,CHICAGO
11628,Tue,06/19/2018 05:12:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,26,White,Male,Yes,NONE,71,800,PITNER ALY,EVANSTON
11688,Mon,06/18/2018 04:49:00 PM,STREET STOP,37,Unknown,Male,Yes,NONE,99,,HERMITAGE/JUNEWAY,CHICAGO
11689,Mon,06/18/2018 04:49:00 PM,STREET STOP,43,Black,Male,Yes,NONE,99,7800,N HERMITAGE AV/W JUNEWAY TER,CHICAGO
11617,Fri,06/15/2018 05:41:00 PM,TRAFFIC STOP,31,Black,Male,Yes,NONE,77,1900,EMERSON ST,EVANSTON
11611,Fri,06/15/2018 07:48:00 AM,TRAF STOP/GANG NARC,29,Black,Male,Yes,NONE,71,100,ASBURY AV,EVANSTON
11612,Fri,06/15/2018 07:48:00 AM,TRAF STOP/GANG NARC,27,Black,Male,Yes,NONE,71,100,ASBURY AV,EVANSTON
11609,Fri,06/15/2018 02:48:00 AM,TRAF STOP/GANG NARC,21,Black,Male,Yes,,78,1100,HOWARD ST,EVANSTON
11610,Fri,06/15/2018 12:03:00 AM,TRAF STOP/GANG NARC,21,Black,Male,Yes,NONE,71,2500,HOWARD ST,EVANSTON
11627,Thu,06/14/2018 08:37:00 PM,TRAFFIC STOP,18,Black,Male,Yes,,71,1600,MADISON ST,EVANSTON
11626,Wed,06/13/2018 06:02:00 PM,TRAFFIC STOP/SUSP PERSON,23,Black,Male,Yes,NONE,78,800,HOWARD ST,EVANSTON
11605,Sat,06/09/2018 11:58:00 PM,STREET STOP,18,Black,Female,Yes,NONE,71,300,DEWEY AV,EVANSTON
11625,Sat,06/09/2018 06:04:00 PM,TRAF STOP/GANG NARC,17,Black,Male,Yes,NONE,78,1000,AUSTIN ST,EVANSTON
11622,Sat,06/09/2018 02:09:00 PM,TRAF STOP/GANG NARC,28,Black,Male,Yes,ARREST,71,2000,WARREN ST,EVANSTON
11624,Fri,06/08/2018 09:01:00 PM,TRAFFIC STOP,32,,Male,Yes,NONE,74,1300,DODGE AV,EVANSTON
11692,Fri,06/08/2018 06:53:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,99,7200,MCCORMICK,SKOKIE
11691,Fri,06/08/2018 06:10:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,25,Black,Female,Yes,NONE,78,300,HOWARD ST,EVANSTON
11690,Fri,06/08/2018 06:05:00 PM,TRAF STOP/SUSP PERS/GANG NARC,21,Black,Male,Yes,ARREST,78,300,HOWARD ST,EVANSTON
11592,Fri,06/08/2018 01:23:00 AM,TRAFFIC STOP,19,White,Male,Yes,NONE,77,1900,GREEN BAY RD,EVANSTON
11623,Thu,06/07/2018 03:36:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,74,1000,MCDANIEL AV,EVANSTON
11621,Thu,06/07/2018 12:10:00 AM,TRAFFIC STOP,25,Black,Male,Yes,ARREST,78,600,HOWARD ST,EVANSTON
11596,Wed,06/06/2018 08:46:00 AM,STREET STOP/GANG NARC,57,Black,Female,Yes,NONE,78,600,CASE PL,EVANSTON
11597,Wed,06/06/2018 08:46:00 AM,STREET STOP/GANG NARC,53,Black,Female,Yes,NONE,78,600,CASE PL,EVANSTON
11607,Wed,06/06/2018 08:46:00 AM,STREET STOP/SUSP PERSON/GANG NARC,32,White,Male,Yes,NONE,78,600,CASE PL,EVANSTON
11600,Wed,06/06/2018 08:46:00 AM,STREET STOP/SUSP PERSON,38,White,Male,Yes,NONE,78,600,CASE PL,EVANSTON
11599,Wed,06/06/2018 08:46:00 AM,STREET STOP/GANG NARC,37,White,Male,Yes,NONE,78,600,CASE PL,EVANSTON
11598,Wed,06/06/2018 08:46:00 AM,STREET STOP/GANG NARC,29,White,Male,Yes,NONE,78,600,CASE PL,EVANSTON
11595,Tue,06/05/2018 06:26:00 PM,TRAFFIC STOP,16,Black,Male,Yes,ARREST,78,700,DOBSON ST,EVANSTON
11603,Tue,06/05/2018 04:00:00 PM,STREET STOP/SUSP PERSON,49,White,Male,Yes,NONE,75,2500,POPLAR AV,EVANSTON
11593,Tue,06/05/2018 03:55:00 PM,STREET STOP,82,White,Male,Yes,NONE,75,1900,CENTRAL ST,EVANSTON
11590,Tue,06/05/2018 03:11:00 PM,STREET STOP,24,Black,Male,Yes,NONE,78,700,HULL TER/CUSTER AV,EVANSTON
11588,Mon,06/04/2018 10:07:00 AM,TRAFFIC STOP,56,Black,Male,Yes,NONE,74,2000,W HOWARD ST,CHICAGO
11582,Fri,06/01/2018 07:42:00 PM,TRAFFIC STOP,37,White,Male,Yes,NONE,72,100,SHERIDAN RD,EVANSTON
11581,Fri,06/01/2018 07:36:00 PM,TRAFFIC STOP,32,White,Male,Yes,ARREST,72,100,SHERIDAN RD,EVANSTON
11584,Fri,06/01/2018 07:34:00 PM,TRAFFIC STOP,35,White,Female,Yes,NONE,72,100,SHERIDAN RD,EVANSTON
11587,Fri,06/01/2018 07:25:00 PM,TRAFFIC STOP,30,White,Male,Yes,ARREST,72,100,SHERIDAN RD,EVANSTON
11583,Fri,06/01/2018 01:56:00 PM,STREET STOP/GANG NARC,24,Black,Male,Yes,NONE,77,2100,DARROW AV,EVANSTON
11579,Fri,06/01/2018 01:48:00 PM,STREET STOP,29,Black,Male,Yes,NONE,77,2000,DARROW AV,EVANSTON
11580,Fri,06/01/2018 01:48:00 PM,STREET STOP,47,Black,Male,Yes,NONE,77,2000,DARROW AV,EVANSTON
11568,Thu,05/31/2018 08:10:00 PM,TRAFFIC STOP,26,Black,Male,Yes,NONE,78,300,CUSTER AV,EVANSTON
11573,Thu,05/31/2018 08:10:00 PM,TRAFFIC STOP,23,Black,Male,Yes,NONE,78,300,CUSTER AV,EVANSTON
11570,Thu,05/31/2018 06:24:00 PM,TRAFFIC STOP,23,Black,Male,Yes,NONE,74,2400,MAIN ST,EVANSTON
11571,Thu,05/31/2018 06:24:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,74,2400,MAIN ST,EVANSTON
11575,Thu,05/31/2018 01:00:00 PM,SUSPICIOUS PERSON,17,White,Male,Yes,NONE,99,1000,OAK ST,WINNETKA
11574,Thu,05/31/2018 03:21:00 AM,STREET STOP,22,White,Male,Yes,NONE,74,1900,DEMPSTER ST,EVANSTON
11564,Tue,05/29/2018 12:36:00 PM,STREET STOP,15,Black,Male,Yes,NONE,73,1500,CHICAGO AV,EVANSTON
11569,Mon,05/28/2018 08:13:00 PM,TRAF STOP/GANG NARC,24,Black,Female,Yes,ARREST,72,800,MAIN ST,EVANSTON
11563,Mon,05/28/2018 05:19:00 PM,STREET STOP/SUSP PERSON,62,Black,Male,Yes,NONE,71,1900,OAKTON ST,EVANSTON
11562,Mon,05/28/2018 04:11:00 PM,OTHER,34,White,Male,Yes,NONE,74,1200,DODGE AV,EVANSTON
11560,Sun,05/27/2018 07:53:00 PM,TRAF STOP/GANG NARC,24,Black,Male,Yes,NONE,74,1900,CHURCH ST,EVANSTON
11572,Sun,05/27/2018 07:39:00 PM,TRAFFIC STOP,20,Black,Male,Yes,NONE,99,,SHERIDAN/HOWARD,CHICAGO
11558,Sat,05/26/2018 06:34:00 PM,TRAF STOP/GANG NARC,32,Black,Male,Yes,,78,600,HOWARD ST,EVANSTON
11576,Sat,05/26/2018 03:41:00 PM,TRAFFIC STOP,23,Black,Male,Yes,NONE,78,700,MULFORD ST,EVANSTON
11554,Sat,05/26/2018 04:52:00 AM,OTHER,24,Black,Male,Yes,NONE,73,1000,LAKE ST,EVANSTON
11548,Thu,05/24/2018 06:53:00 PM,TRAF STOP/GANG NARC,56,Black,Male,Yes,NONE,77,1700,EMERSON ST,EVANSTON
11546,Tue,05/22/2018 08:49:00 PM,TRAFFIC STOP,25,Black,Male,Yes,NONE,71,500,ASBURY AV,EVANSTON
11547,Tue,05/22/2018 08:49:00 PM,TRAFFIC STOP,27,Black,Male,Yes,NONE,71,500,ASBURY AV,EVANSTON
11589,Tue,05/22/2018 06:04:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,73,1000,DAVIS ST,EVANSTON
11540,Tue,05/22/2018 03:20:00 PM,TRAF STOP/GANG NARC,31,Black,Male,Yes,NONE,77,1900,CHURCH ST/DODGE AV,EVANSTON
11543,Tue,05/22/2018 12:43:00 AM,STREET STOP/SUSP PERSON,20,Black,Male,Yes,,78,400,RIDGE AV,EVANSTON
11545,Mon,05/21/2018 05:12:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,78,400,ASBURY AV,EVANSTON
11549,Mon,05/21/2018 04:30:00 PM,TRAF STOP/GANG NARC,27,Black,Male,Yes,NONE,78,100,RIDGE AV,EVANSTON
11544,Fri,05/18/2018 07:27:00 PM,OTHER,16,Black,Male,Yes,NONE,73,1400,CHICAGO AV,EVANSTON
11535,Tue,05/15/2018 04:00:00 PM,OTHER,51,Asian,Female,Yes,ARREST,75,2800,CENTRAL ST,EVANSTON
11521,Mon,05/14/2018 05:05:00 PM,TRAFFIC STOP,31,Black,Male,Yes,ARREST,71,600,DODGE AV,EVANSTON
11520,Fri,05/11/2018 11:15:00 PM,STREET STOP,18,White,Male,Yes,NONE,72,600,SOUTH BL,EVANSTON
11516,Fri,05/11/2018 09:56:00 PM,STREET STOP,17,White,Male,Yes,NONE,72,600,SOUTH BL,EVANSTON
11517,Fri,05/11/2018 09:56:00 PM,STREET STOP,18,White,Male,Yes,NONE,72,600,SOUTH BL,EVANSTON
11518,Fri,05/11/2018 09:56:00 PM,STREET STOP,18,White,Male,Yes,,72,600,SOUTH BL,EVANSTON
11519,Fri,05/11/2018 09:56:00 PM,STREET STOP,17,White,Male,Yes,NONE,72,600,SOUTH BL,EVANSTON
11503,Thu,05/10/2018 07:14:00 PM,STREET STOP,56,White,Male,Yes,ARREST,77,1800,LYONS ST,EVANSTON
11602,Thu,05/10/2018 07:01:00 PM,TRAF STOP/GANG NARC,23,White,Male,Yes,NONE,99,7300,WINCHESTER,CHICAGO
11501,Wed,05/09/2018 08:05:00 PM,TRAF STOP/GANG NARC,24,Black,Male,Yes,NONE,99,2700,MAIN,SKOKIE
11491,Tue,05/08/2018 06:22:00 PM,OTHER,18,White,Male,Yes,NONE,75,2700,BRYANT AV,EVANSTON
11490,Tue,05/08/2018 05:11:00 PM,OTHER,18,White,Male,Yes,NONE,75,2700,BRYANT AV,EVANSTON
11493,Tue,05/08/2018 05:11:00 PM,OTHER,18,White,Male,Yes,NONE,75,2700,BRYANT AV,EVANSTON
11497,Mon,05/07/2018 06:47:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,47,Black,Male,Yes,NONE,77,1700,DARROW AV,EVANSTON
11488,Sun,05/06/2018 06:32:00 PM,GANG/NARCOTIC,37,Black,Male,Yes,NONE,77,2000,BROWN AV,EVANSTON
11475,Wed,05/02/2018 08:01:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,77,1700,FOSTER ST,EVANSTON
11476,Wed,05/02/2018 04:00:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,77,1700,FOSTER ST,EVANSTON
11474,Tue,05/01/2018 05:40:00 PM,TRAF STOP/GANG NARC,34,Black,Male,Yes,NONE,78,700,DOBSON ST,EVANSTON
11471,Mon,04/30/2018 06:50:00 PM,TRAFFIC STOP,24,Black,Male,Yes,ARREST,78,1200,HULL TER,EVANSTON
11472,Mon,04/30/2018 06:47:00 PM,TRAFFIC STOP,25,Black,Male,Yes,NONE,78,1200,HULL TER,EVANSTON
11462,Sun,04/29/2018 08:06:00 AM,TRAF STOP/GANG NARC/RSO,24,White,Male,Yes,NONE,77,1800,FOSTER ST,EVANSTON
11463,Sun,04/29/2018 08:06:00 AM,TRAF STOP/GANG NARC/RSO,32,White,Male,Yes,NONE,77,1800,FOSTER ST,EVANSTON
11464,Sun,04/29/2018 08:06:00 AM,TRAF STOP/GANG NARC/RSO,29,White,Male,Yes,NONE,77,1800,FOSTER ST,EVANSTON
11455,Sun,04/29/2018 12:48:00 AM,OTHER,53,Black,Male,Yes,ARREST,77,2100,DARROW AV,EVANSTON
11460,Sat,04/28/2018 09:50:00 PM,STREET STOP/SUSP PERSON,19,White,Male,Yes,,71,2100,CLEVELAND ST,EVANSTON
11459,Sat,04/28/2018 09:50:00 PM,STREET STOP/SUSP PERSON,32,White,Male,Yes,,71,2100,CLEVELAND ST,EVANSTON
11458,Sat,04/28/2018 12:03:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,76,2100,GREEN BAY RD/SIMPSON ST,EVANSTON
11453,Fri,04/27/2018 05:45:00 PM,STREET STOP,23,Black,Male,Yes,ARREST,78,1100,HOWARD ST,EVANSTON
11450,Fri,04/27/2018 02:43:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,73,1200,GREENWOOD ST/RIDGE AV,EVANSTON
11601,Fri,04/27/2018 02:14:00 PM,STREET STOP/GANG NARC,30,Black,Male,Yes,NONE,78,700,HOWARD ST,EVANSTON
11448,Fri,04/27/2018 01:21:00 PM,STREET STOP/SUSP PERSON,13,Black,Male,Yes,ARREST,76,1900,RIDGE AV,EVANSTON
11473,Fri,04/27/2018 11:16:00 AM,STREET STOP/SUSP PERSON/GANG NARC,28,White,Male,Yes,NONE,73,1500,ELMWOOD AV,EVANSTON
11444,Fri,04/27/2018 02:05:00 AM,TRAF STOP/GANG NARC,20,White,Male,Yes,NONE,71,500,ASBURY AV/SOUTH BL,EVANSTON
11442,Thu,04/26/2018 03:54:00 PM,STREET STOP,17,White,Male,Yes,NONE,77,1700,HOVLAND CT,EVANSTON
11457,Wed,04/25/2018 07:48:00 PM,TRAFFIC STOP,29,Black,Male,Yes,NONE,99,9400,CENTRAL PARK,SKOKIE
11439,Tue,04/24/2018 07:51:00 AM,TRAF STOP/GANG NARC,24,Black,Male,Yes,NONE,77,1800,EMERSON ST,EVANSTON
11440,Tue,04/24/2018 12:15:00 AM,STREET STOP,24,Black,Male,Yes,ARREST,73,1400,CHICAGO AV,EVANSTON
11437,Mon,04/23/2018 06:00:00 PM,OTHER,15,Black,Male,Yes,ARREST,77,1900,EMERSON ST,EVANSTON
11438,Mon,04/23/2018 06:00:00 PM,OTHER,13,Black,Male,Yes,ARREST,77,1900,EMERSON ST,EVANSTON
11433,Sun,04/22/2018 04:28:00 AM,TRAFFIC STOP,26,Black,Male,Yes,NONE,77,1800,SIMPSON ST,EVANSTON
11447,Sat,04/21/2018 05:04:00 PM,TRAF STOP/GANG NARC,22,Black,Male,Yes,NONE,71,1600,MONROE ST,EVANSTON
11456,Fri,04/20/2018 08:47:00 PM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,72,900,CHICAGO AV,EVANSTON
11423,Fri,04/20/2018 06:15:00 PM,TRAF STOP/GANG NARC,38,Black,Male,Yes,ARREST,99,7500,N WESTERN,CHICAGO
11446,Fri,04/20/2018 04:05:00 PM,TRAF STOP/GANG NARC,32,Black,Male,Yes,NONE,71,1300,SEWARD ST/ASBURY AV,EVANSTON
11416,Wed,04/18/2018 04:15:00 AM,STREET STOP/SUSP PERSON,20,Black,Male,Yes,NONE,78,400,ELMWOOD AV,EVANSTON
11418,Wed,04/18/2018 01:58:00 AM,TRAFFIC STOP,25,Black,Male,Yes,NONE,77,2000,DARROW AV,EVANSTON
11420,Mon,04/16/2018 08:10:00 PM,TRAFFIC STOP,30,Black,Female,Yes,ARREST,71,1300,HOWARD ST,EVANSTON
11414,Sun,04/15/2018 07:52:00 PM,OTHER,25,White,Male,Yes,NONE,76,2100,SHERIDAN RD,EVANSTON
11405,Sat,04/14/2018 04:50:00 PM,TRAFFIC STOP,30,Black,Male,Yes,NONE,72,600,CUSTER AV,EVANSTON
11406,Sat,04/14/2018 04:44:00 PM,TRAFFIC STOP,31,Black,Male,Yes,NONE,72,600,CUSTER AV,EVANSTON
11404,Sat,04/14/2018 12:40:00 AM,TRAFFIC STOP,22,Black,Male,Yes,NONE,71,2500,HOWARD ST,EVANSTON
11408,Fri,04/13/2018 08:28:00 PM,OTHER,12,Black,Male,Yes,NONE,75,2300,GREEN BAY RD,EVANSTON
11409,Fri,04/13/2018 07:42:00 PM,TRAF STOP/GANG NARC,51,Black,Male,Yes,ARREST,71,2000,OAKTON ST,EVANSTON
11410,Fri,04/13/2018 06:49:00 PM,TRAF STOP/GANG NARC,46,Black,Male,Yes,ARREST,71,2000,OAKTON ST,EVANSTON
11399,Thu,04/12/2018 02:00:00 AM,STREET STOP/SUSP PERSON/GANG NARC,20,White,Male,Yes,,77,2000,WESLEY AV,EVANSTON
11400,Wed,04/11/2018 04:07:00 PM,TRAFFIC STOP,23,Black,Male,Yes,,99,,MCCORMICK BL/GOLF RD,SKOKIE
11411,Tue,04/10/2018 08:19:00 PM,STREET STOP,17,White,Male,Yes,NONE,75,2700,BRYANT AV,EVANSTON
11525,Tue,04/10/2018 05:34:00 PM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,71,200,RICHMOND AV,EVANSTON
11397,Tue,04/10/2018 05:34:00 PM,TRAF STOP/GANG NARC,19,Black,Female,Yes,NONE,71,200,RICHMOND AV,EVANSTON
11396,Tue,04/10/2018 05:34:00 PM,TRAF STOP/GANG NARC,18,Black,Female,Yes,,71,200,RICHMOND AV,EVANSTON
11385,Thu,04/05/2018 02:30:00 AM,STREET STOP/SUSP PERSON,20,Black,Male,Yes,NONE,78,400,SHERMAN AV,EVANSTON
11386,Thu,04/05/2018 01:28:00 AM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,77,2000,FOSTER ST/BROWN AV,EVANSTON
11383,Wed,04/04/2018 03:36:00 PM,STREET STOP,49,Black,Male,Yes,ARREST,77,1900,DODGE AV,EVANSTON
11371,Sun,04/01/2018 03:31:00 AM,TRAFFIC STOP,27,Black,Male,Yes,NONE,77,1500,EMERSON ST,EVANSTON
11368,Sat,03/31/2018 11:56:00 PM,STREET STOP,18,Black,Male,Yes,NONE,77,1800,ASHLAND AV,EVANSTON
11375,Sat,03/31/2018 06:39:00 PM,STREET STOP,26,Black,Male,Yes,NONE,78,100,CLYDE AV,EVANSTON
11372,Thu,03/29/2018 07:14:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,71,2300,OAKTON ST,EVANSTON
11366,Thu,03/29/2018 07:14:00 PM,TRAFFIC STOP,21,Black,Male,Yes,NONE,71,2300,OAKTON ST,EVANSTON
11367,Thu,03/29/2018 07:14:00 PM,TRAFFIC STOP,21,Black,Male,Yes,NONE,71,2300,OAKTON ST,EVANSTON
11363,Thu,03/29/2018 03:22:00 AM,TRAF STOP/GANG NARC,21,Black,Male,Yes,NONE,75,2600,ELGIN RD/MCDANIEL AV,EVANSTON
11359,Thu,03/29/2018 12:45:00 AM,STREET STOP,33,Black,Male,Yes,,72,600,SHERIDAN SQ,EVANSTON
11364,Wed,03/28/2018 11:40:00 PM,TRAF STOP/GANG NARC,22,Black,Female,Yes,NONE,78,500,CUSTER AV/OAKTON ST,EVANSTON
11362,Wed,03/28/2018 09:01:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,73,900,DEMPSTER ST,EVANSTON
11357,Tue,03/27/2018 11:46:00 PM,TRAF STOP/GANG NARC,30,Black,Male,Yes,,71,1300,HOWARD ST,EVANSTON
11354,Mon,03/26/2018 09:01:00 PM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,99,1400,W HOWARD ST/N SHERIDAN RD,CHICAGO
11350,Sat,03/24/2018 01:01:00 AM,TRAFFIC STOP,35,Black,Male,Yes,NONE,78,100,CHICAGO AV,EVANSTON
11877,Fri,03/23/2018 07:10:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,34,Black,Male,Yes,NONE,72,600,SHERMAN AV,EVANSTON
11415,Fri,03/23/2018 01:32:00 PM,TRAFFIC STOP,33,Black,Male,Yes,NONE,78,400,ASBURY AV,EVANSTON
11347,Thu,03/22/2018 08:19:00 PM,TRAF STOP/GANG NARC,27,Black,Male,Yes,NONE,78,100,CHICAGO AV,EVANSTON
11343,Wed,03/21/2018 05:21:00 AM,STREET STOP/SUSP PERSON,23,White,Male,Yes,NONE,77,2200,GREEN BAY RD,EVANSTON
11340,Tue,03/20/2018 01:02:00 AM,TRAF STOP/GANG NARC,26,White,Male,Yes,,99,9500,LINCOLNWOOD DR,SKOKIE
11336,Mon,03/19/2018 04:58:00 PM,TRAFFIC STOP,31,Black,Male,Yes,,71,100,DODGE AV,EVANSTON
11325,Sun,03/18/2018 05:56:00 AM,STREET STOP,20,Black,Male,Yes,NONE,77,1900,ASBURY AV,EVANSTON
11330,Sat,03/17/2018 07:11:00 PM,OTHER,19,Black,Female,Yes,NONE,78,300,BARTON AV/HARVARD TER,EVANSTON
11331,Sat,03/17/2018 07:11:00 PM,OTHER,19,Black,Male,Yes,NONE,78,300,BARTON AV/HARVARD TER,EVANSTON
11332,Sat,03/17/2018 06:27:00 PM,OTHER,20,Asian,Male,Yes,ARREST,75,2000,HARRISON ST,EVANSTON
11327,Fri,03/16/2018 04:28:00 PM,STREET STOP,20,Black,Male,Yes,ARREST,78,600,CASE PL,EVANSTON
